date,channel,sessions,orders,revenue,spend,impressions,clicks,CPC,CTR,CVR,ROAS,CAC
2025-12-03,paid_social,956,17,118033.78,138747.82,729996,13802,10.05273293725547,0.018906952914810492,0.01778242677824268,0.850707275977381,8161.636470588236
2025-12-03,referral,190,4,38370.76,28845.1,110593,2287,12.612636641888937,0.020679428173573374,0.021052631578947368,1.3302349445833088,7211.275
2025-12-03,search,1066,21,127307.3,170740.58000000002,691698,19710,8.662637239979707,0.028495094680048228,0.019699812382739212,0.7456182941395654,8130.503809523811
2025-12-04,email,215,10,62357.5,16329.83,173513,2350,6.948863829787234,0.013543653789629595,0.046511627906976744,3.818625178584223,1632.983
2025-12-04,organic,632,11,52749.990000000005,3648.33,828864,7603,0.4798540049980271,0.009172795537024167,0.01740506329113924,14.45866739028542,331.66636363636366
2025-12-04,paid_social,1026,24,128479.91,141806.23,703739,13971,10.150041514565887,0.019852530554651655,0.023391812865497075,0.9060244391237253,5908.592916666667
2025-12-04,referral,187,10,54602.2,30976.28,116806,2262,13.69419982316534,0.01936544355598171,0.053475935828877004,1.762710047817233,3097.6279999999997
2025-12-04,search,1068,33,234332.27,185178.13,759382,20733,8.931564655380312,0.02730246437234488,0.03089887640449438,1.2654424688271773,5611.458484848485
2025-12-05,email,239,3,31208.660000000003,17948.96,255637,2768,6.484450867052023,0.010827853557974785,0.012552301255230125,1.7387447517850618,5982.986666666667
2025-12-05,organic,645,11,62271.17999999999,3837.29,677609,6874,0.5582324701774803,0.010144493358264131,0.017054263565891473,16.227905631317935,348.8445454545454
2025-12-05,paid_social,848,17,78845.02,125897.78,673175,13421,9.380655688845838,0.019936866342332975,0.020047169811320754,0.6262621946153459,7405.751764705882
2025-12-05,referral,251,8,81989.01,34100.14,134036,2362,14.436977138018628,0.01762213136769226,0.03187250996015936,2.4043599234489945,4262.5175
2025-12-05,search,985,31,229755.4,205695.0,913554,24938,8.248255674071698,0.02729778425796395,0.03147208121827411,1.116971243831887,6635.322580645161
2025-12-06,email,373,15,79739.52,20322.96,314354,3626,5.604787644787645,0.011534766537088759,0.040214477211796246,3.923617425808052,1354.864
2025-12-06,organic,669,13,96712.59999999999,5055.22,769281,8119,0.6226407193004064,0.010554010823093252,0.01943198804185351,19.1312346445852,388.86307692307696
2025-12-06,paid_social,1092,15,94797.2,153693.64,799223,14842,10.355318690203477,0.018570536633705486,0.013736263736263736,0.6167932518222614,10246.242666666667
2025-12-06,referral,178,7,43329.95,26006.75,105719,2025,12.84283950617284,0.019154551215959287,0.03932584269662921,1.6661039922327856,3715.25
2025-12-06,search,1098,38,291402.26,195145.57,844727,21547,9.056739685339027,0.025507649216847575,0.03460837887067395,1.4932558294815506,5135.409736842105
2025-12-07,email,388,22,151702.78,22156.52,333448,3633,6.09868428296174,0.010895252033300544,0.05670103092783505,6.846868551559541,1007.1145454545455
2025-12-07,organic,552,14,89235.87999999999,4824.83,726130,6339,0.7611342483041489,0.008729841763871484,0.025362318840579712,18.4951345436005,344.6307142857143
2025-12-07,paid_social,1111,9,42782.990000000005,161677.05,887976,16101,10.041429103782374,0.018132246817481552,0.008100810081008101,0.26462005584589776,17964.116666666665
2025-12-07,referral,184,8,56872.44,37047.67,131037,2080,17.811379807692308,0.01587337927455604,0.043478260869565216,1.5351151637876284,4630.95875
2025-12-07,search,1103,32,228711.51,172308.29,774886,18710,9.209422234099412,0.02414548720715047,0.02901178603807797,1.3273389806143396,5384.6340625
2025-12-08,email,361,21,124386.77,16322.25,333481,4502,3.625555308751666,0.013500019491365325,0.05817174515235457,7.620687711559374,777.25
2025-12-08,organic,377,5,27228.09,4192.72,604894,4560,0.9194561403508772,0.007538510879592127,0.013262599469496022,6.49413507222042,838.5440000000001
2025-12-08,paid_social,974,21,144899.79,130537.20999999999,708088,12474,10.464743466410132,0.01761645445198902,0.021560574948665298,1.1100267119237497,6216.057619047619
2025-12-08,referral,262,11,83087.94,31066.43,137276,2904,10.697806473829202,0.02115446254261488,0.04198473282442748,2.674524881037184,2824.220909090909
2025-12-08,search,1028,33,246520.60000000003,182020.37,780237,23608,7.710113944425618,0.030257473049855363,0.032101167315175094,1.3543572073828882,5515.768787878787
2025-12-09,email,438,17,101229.31,18756.97,313183,4781,3.923231541518511,0.015265834991043576,0.03881278538812785,5.396890329301587,1103.3511764705884
2025-12-09,organic,492,7,33220.240000000005,4748.35,600373,5961,0.7965693675557793,0.009928827578855146,0.014227642276422764,6.996164983625891,678.3357142857143
2025-12-09,paid_social,850,16,76841.59,113608.07,599645,11285,10.067175011076651,0.018819468185342993,0.018823529411764704,0.676374398403212,7100.504375
2025-12-09,referral,212,4,29006.5,26940.170000000002,138578,2560,10.523503906250001,0.018473350748315027,0.018867924528301886,1.0767007038188696,6735.0425000000005
2025-12-09,search,997,27,174441.62,144818.57,629147,16963,8.537320639037906,0.026961902385293102,0.02708124373119358,1.2045528415313036,5363.650740740741
2025-12-10,email,312,13,88196.76,16241.74,297862,3835,4.235134289439374,0.012875089806689003,0.041666666666666664,5.430253162530615,1249.3646153846153
2025-12-10,organic,487,9,43960.83,4592.51,724523,6528,0.7035094975490196,0.009010065933034562,0.018480492813141684,9.572288356476088,510.2788888888889
2025-12-10,paid_social,911,17,98521.01000000001,116774.93,627825,12736,9.168885835427135,0.020285907697208616,0.018660812294182216,0.8436828863866587,6869.113529411764
2025-12-10,referral,180,5,26935.579999999998,27721.670000000002,122459,2339,11.851932449764858,0.019100270294547562,0.027777777777777776,0.9716434832389245,5544.334000000001
2025-12-10,search,1017,33,231242.24,130207.98,572789,14418,9.03093216812318,0.02517157277810852,0.032448377581120944,1.7759452224049554,3945.6963636363635
2025-12-11,email,261,15,128675.34999999999,15239.369999999999,291937,2944,5.176416440217391,0.010084367517649356,0.05747126436781609,8.443613482709587,1015.958
2025-12-11,organic,500,11,58465.7,4279.66,626698,5653,0.7570599681584999,0.009020293666167755,0.022,13.661295523476165,389.06
2025-12-11,paid_social,1052,17,72528.29000000001,133104.24,707503,13604,9.784198765069096,0.01922818701828826,0.016159695817490494,0.5448984194643237,7829.661176470588
2025-12-11,referral,203,4,20273.100000000002,21434.2,141682,2554,8.392404072043853,0.0180262842139439,0.019704433497536946,0.945829562101688,5358.55
2025-12-11,search,1115,24,155523.91999999998,185277.26,798449,22747,8.145129467622104,0.028488983015821926,0.021524663677130046,0.8394118090908727,7719.885833333334
2025-12-12,email,317,14,127602.64,18226.96,287579,3608,5.051818181818182,0.012546117762423543,0.04416403785488959,7.000763703876017,1301.9257142857143
2025-12-12,organic,630,10,65235.08,4692.9400000000005,637310,7297,0.643132794299027,0.01144968696552698,0.015873015873015872,13.900684858532177,469.29400000000004
2025-12-12,paid_social,963,14,65881.39,135900.84,695964,13685,9.930642309097552,0.019663373392876642,0.014537902388369679,0.48477544362492536,9707.202857142856
2025-12-12,referral,250,10,60504.17,33177.94,115244,2711,12.238266322390263,0.023524001249522752,0.04,1.8236264819334773,3317.7940000000003
2025-12-12,search,1120,29,197864.56,165181.55,740233,20154,8.195968542224868,0.027226562447229454,0.025892857142857145,1.1978611412715283,5695.915517241379
2025-12-13,email,239,8,47060.3,19967.93,279077,2633,7.583718192176225,0.00943467215141341,0.03347280334728033,2.3567941193704107,2495.99125
2025-12-13,organic,772,11,67514.35,4432.53,765082,9384,0.4723497442455243,0.01226535194920283,0.014248704663212436,15.231560756497984,402.9572727272727
2025-12-13,paid_social,1068,20,206592.31,148626.56,782486,13037,11.40036511467362,0.016661000963595515,0.018726591760299626,1.3900093630640447,7431.3279999999995
2025-12-13,referral,225,8,54880.44,37504.42,125781,2471,15.177830837717522,0.01964525643777677,0.035555555555555556,1.4633059250083058,4688.0525
2025-12-13,search,1066,44,320459.92,191221.05,796761,20905,9.147144223869887,0.026237478993073205,0.04127579737335835,1.6758611042037475,4345.932954545454
2025-12-14,email,366,14,93750.59,18236.57,307394,3110,5.86384887459807,0.010117308730814525,0.03825136612021858,5.1408016968103105,1302.6121428571428
2025-12-14,organic,781,10,75817.66,5161.86,780657,8529,0.6052128033767147,0.010925412825350955,0.012804097311139564,14.688050431433632,516.1859999999999
2025-12-14,paid_social,1111,17,87060.48,169012.33000000002,948062,18198,9.287412353005825,0.019194947165902653,0.0153015301530153,0.5151131873041451,9941.901764705883
2025-12-14,referral,377,4,22254.58,33939.590000000004,147945,3156,10.753989226869455,0.02133225185034979,0.010610079575596816,0.6557115156665122,8484.897500000001
2025-12-14,search,1080,36,214859.29,149914.52,659684,18408,8.143987396784006,0.02790426931682442,0.03333333333333333,1.4332120064153895,4164.292222222222
2025-12-15,email,266,12,94981.0,18370.43,300965,3084,5.956689364461738,0.010247038692206735,0.045112781954887216,5.170319910856741,1530.8691666666666
2025-12-15,organic,506,7,29787.97,4656.4400000000005,715290,6054,0.769150974562273,0.008463700037746928,0.01383399209486166,6.397155337554011,665.2057142857144
2025-12-15,paid_social,938,20,140750.94,116484.65,658886,12688,9.180694356872635,0.019256745476455714,0.021321961620469083,1.2083217831705724,5824.2325
2025-12-15,referral,195,6,43707.979999999996,30054.19,119318,2611,11.510605132133282,0.021882700011733352,0.03076923076923077,1.454305705793435,5009.031666666667
2025-12-15,search,1014,31,238097.97,146559.82,631586,14527,10.088787774488884,0.023000826490770853,0.03057199211045365,1.6245787556234716,4727.736129032258
2025-12-16,email,311,10,53945.75,16529.35,303737,3521,4.694504402158477,0.01159226567721417,0.03215434083601286,3.2636340811949656,1652.935
2025-12-16,organic,650,12,70921.35,4876.4,740045,7768,0.6277548918640576,0.010496658986953495,0.018461538461538463,14.543792551882538,406.3666666666666
2025-12-16,paid_social,952,12,79204.25,133257.26,715780,13029,10.227742727761148,0.018202520327474922,0.012605042016806723,0.5943709933702673,11104.771666666667
2025-12-16,referral,218,4,15935.23,28201.3,120451,2454,11.491972290138548,0.02037342985944492,0.01834862385321101,0.5650530294702727,7050.325
2025-12-16,search,1104,30,196877.56,172516.46,738712,22216,7.765415016204537,0.030073966579668397,0.02717391304347826,1.1412102937887783,5750.548666666667
2025-12-17,email,277,11,66597.8,21974.989999999998,271154,3573,6.150291071928351,0.013177013800275857,0.039711191335740074,3.03061798890466,1997.7263636363634
2025-12-17,organic,442,6,41642.130000000005,4211.24,598462,5279,0.7977344193976131,0.00882094435402749,0.013574660633484163,9.888329803098376,701.8733333333333
2025-12-17,paid_social,842,16,91199.5,137774.52000000002,702407,12272,11.226737288135595,0.017471352079350005,0.019002375296912115,0.661947506694271,8610.907500000001
2025-12-17,referral,250,5,25281.85,28335.06,132815,2634,10.75742596810934,0.01983209727816888,0.02,0.8922462137013296,5667.012000000001
2025-12-17,search,1022,26,156114.53999999998,155334.6,657884,18805,8.260281839936187,0.028584066491965147,0.025440313111545987,1.0050210320173354,5974.407692307693
2025-12-18,email,237,7,58079.93000000001,17817.37,289728,2740,6.502689781021897,0.009457146012812017,0.029535864978902954,3.259736425746337,2545.3385714285714
2025-12-18,organic,693,11,60544.58,4011.94,725779,8377,0.47892324221081534,0.011542080991596615,0.015873015873015872,15.09109807225432,364.7218181818182
2025-12-18,paid_social,957,15,77647.02,126397.64,653487,11347,11.139300255574161,0.01736377311254853,0.01567398119122257,0.6143075139694064,8426.509333333333
2025-12-18,referral,240,7,59708.68,30051.62,137715,2712,11.0809808259587,0.019692843916784664,0.029166666666666667,1.9868705913358415,4293.088571428571
2025-12-18,search,1086,36,203873.87,176420.49,786470,24002,7.350241229897508,0.030518646610805243,0.03314917127071823,1.155613330401701,4900.569166666666
2025-12-19,email,261,12,58910.71,18132.86,303387,2964,6.117699055330634,0.009769700086028735,0.04597701149425287,3.248837193912047,1511.0716666666667
2025-12-19,organic,638,5,31158.7,4306.53,698534,7438,0.5789903199784888,0.010648014269885217,0.007836990595611285,7.235221860755644,861.3059999999999
2025-12-19,paid_social,1001,13,66163.32,135174.64,681622,12677,10.662983355683522,0.018598284679778528,0.012987012987012988,0.48946547961954995,10398.049230769231
2025-12-19,referral,264,6,40346.0,35344.18,138758,2722,12.98463629684056,0.0196168869542657,0.022727272727272728,1.1415175001938085,5890.696666666667
2025-12-19,search,1052,32,202552.7,160217.34,728051,22386,7.157032967032967,0.03074784596134062,0.030418250950570342,1.2642370669741492,5006.791875
2025-12-20,email,355,23,156594.67,20693.87,276531,3718,5.565860677783754,0.013445147198686586,0.0647887323943662,7.5672008184066115,899.7334782608696
2025-12-20,organic,637,12,64191.340000000004,4885.58,842449,8002,0.6105448637840539,0.009498497831916235,0.018838304552590265,13.138939491319354,407.13166666666666
2025-12-20,paid_social,1112,20,80526.57,143094.19,795979,17612,8.124812059959119,0.02212621187242377,0.017985611510791366,0.5627521983946379,7154.7095
2025-12-20,referral,149,2,9573.64,34477.39,97915,1700,20.28081764705882,0.017361997651023846,0.013422818791946308,0.27767879181109706,17238.695
2025-12-20,search,1120,34,231817.76,213958.77,886875,23029,9.290840679143688,0.02596645525017618,0.030357142857142857,1.0834693057919524,6292.905
2025-12-21,email,353,13,90689.29000000001,17458.11,255248,3525,4.952655319148937,0.013810098414091393,0.036827195467422094,5.194679721917207,1342.9315384615386
2025-12-21,organic,633,10,61145.11,5555.4400000000005,662232,6466,0.8591772347664709,0.009763949794029886,0.01579778830963665,11.006348732053626,555.5440000000001
2025-12-21,paid_social,1070,14,88282.94,150943.3,795134,13705,11.013739511127325,0.01723608850835205,0.013084112149532711,0.5848748503577171,10781.664285714285
2025-12-21,referral,266,7,29742.16,39567.0,124900,2645,14.959168241965974,0.021176941553242595,0.02631578947368421,0.7516910556777112,5652.428571428572
2025-12-21,search,1120,40,259978.0,191343.17,801637,24470,7.819500204331836,0.030525038140704584,0.03571428571428571,1.3587001825045544,4783.579250000001
2025-12-22,email,343,17,151409.74,15242.310000000001,268823,3648,4.178264802631579,0.013570267425034315,0.04956268221574344,9.933516638882162,896.6064705882354
2025-12-22,organic,647,7,28848.920000000002,4103.21,764777,7334,0.5594777747477502,0.009589723540326134,0.010819165378670788,7.030817335695712,586.1728571428572
2025-12-22,paid_social,1024,8,22973.98,130834.66,724845,13760,9.50833284883721,0.018983368858169678,0.0078125,0.17559551880212781,16354.3325
2025-12-22,referral,189,5,26446.39,26777.25,98651,2231,12.002353204840878,0.022615077394045675,0.026455026455026454,0.9876439888338048,5355.45
2025-12-22,search,1006,16,120795.09,146416.58,644942,16589,8.826124540358068,0.02572169280338387,0.015904572564612324,0.8250096403016653,9151.03625
2025-12-23,email,361,20,120066.04000000001,17550.19,368300,4192,4.186591125954198,0.011382025522671734,0.055401662049861494,6.841295735259847,877.5094999999999
2025-12-23,organic,462,12,32356.940000000002,3939.85,732246,5402,0.7293317289892632,0.0073773021634805785,0.025974025974025976,8.212733987334545,328.3208333333333
2025-12-23,paid_social,719,14,92705.88,123809.93,645451,9987,12.397109242014619,0.015472901893404766,0.019471488178025034,0.7487758049778399,8843.566428571428
2025-12-23,referral,239,6,54024.92,29625.09,141734,3042,9.738688362919133,0.021462740062370356,0.02510460251046025,1.8236204514484176,4937.515
2025-12-23,search,1032,28,200644.49,164263.0,736983,17326,9.480722613413366,0.0235093618170297,0.027131782945736434,1.221483170281804,5866.535714285715
2025-12-24,email,394,15,81081.05,14269.8,317363,4196,3.400810295519542,0.013221453036428316,0.03807106598984772,5.682003251622308,951.3199999999999
2025-12-24,organic,461,6,43501.57000000001,4338.889999999999,628528,5505,0.7881725703905539,0.008758559682305322,0.013015184381778741,10.025967470943032,723.1483333333332
2025-12-24,paid_social,839,13,75069.31999999999,109393.17,574831,9057,12.07830076184167,0.015755935222700235,0.015494636471990465,0.6862340674468067,8414.85923076923
2025-12-24,referral,195,4,25244.29,32179.79,106506,2240,14.36597767857143,0.021031678966443205,0.020512820512820513,0.7844765301451625,8044.9475
2025-12-24,search,1120,32,242467.77000000002,153078.38999999998,670933,19215,7.966608899297423,0.028639223290552112,0.02857142857142857,1.5839451277218166,4783.6996874999995
2025-12-25,email,243,15,93809.22,18587.01,246910,2851,6.519470361276745,0.011546717427402698,0.06172839506172839,5.0470312331031195,1239.1339999999998
2025-12-25,organic,427,11,72188.92,4881.9,696082,5440,0.897408088235294,0.007815171201094123,0.02576112412177986,14.787054220692763,443.80909090909086
2025-12-25,paid_social,864,8,57275.979999999996,112267.57,576853,11202,10.022100517764686,0.019419158780486535,0.009259259259259259,0.5101738640998464,14033.44625
2025-12-25,referral,186,4,24760.590000000004,30068.34,120741,2165,13.888378752886837,0.01793094309306698,0.021505376344086023,0.8234771191226388,7517.085
2025-12-25,search,1120,39,282428.4,149892.87,662910,20939,7.1585495964468215,0.031586489870419815,0.03482142857142857,1.8842016968518918,3843.406923076923
2025-12-26,email,673,26,150611.38,22912.01,421584,5745,3.9881653611836376,0.013627177501992485,0.03863298662704309,6.5734686742891615,881.2311538461538
2025-12-26,organic,785,18,134276.89,5428.07,849272,7818,0.6943041698644155,0.00920553132565303,0.022929936305732482,24.737501542905676,301.5594444444444
2025-12-26,paid_social,1120,28,173841.91,150804.07,897053,15766,9.565144614994292,0.017575327210320905,0.025,1.1527666992011554,5385.859642857143
2025-12-26,referral,256,9,46888.659999999996,40084.49,114115,2362,16.97057154953429,0.02069841826227928,0.03515625,1.1697457046353839,4453.832222222222
2025-12-26,search,1120,43,261939.06,198363.13,897433,27131,7.311309203494158,0.030231783319757576,0.038392857142857145,1.3205027567371013,4613.096046511628
2025-12-27,email,557,26,159446.03,24847.02,355526,4858,5.114660354055167,0.013664260841682464,0.0466786355475763,6.417108771997608,955.6546153846155
2025-12-27,organic,719,14,82788.07,6184.79,583671,6432,0.9615656094527363,0.011019906762542596,0.019471488178025034,13.385752790313012,441.7707142857143
2025-12-27,paid_social,1120,30,158092.29,207165.64,1070408,19518,10.614081360795165,0.01823416865344803,0.026785714285714284,0.7631202259216345,6905.521333333334
2025-12-27,referral,305,12,44528.36,45520.15,130782,2518,18.077899126290706,0.019253414078389992,0.03934426229508197,0.9782120665243853,3793.3458333333333
2025-12-27,search,1120,37,231800.95,251118.21,1084537,31934,7.863662867163525,0.029444822998201076,0.033035714285714286,0.9230750330690873,6786.978648648648
2025-12-28,email,497,23,132084.22,28156.38,314268,3864,7.286847826086957,0.012295238458894957,0.04627766599597585,4.691093812485838,1224.1904347826087
2025-12-28,organic,1007,13,79615.49,6794.99,749657,9848,0.6899867993501219,0.013136674505807322,0.012909632571996028,11.716792813528793,522.6915384615385
2025-12-28,paid_social,1120,32,189505.56,211202.07,1104431,20012,10.553771237257646,0.018119737674875118,0.02857142857142857,0.8972713193578074,6600.0646875
2025-12-28,referral,427,11,69711.33,50894.520000000004,138115,3356,15.165232419547081,0.024298591753249103,0.02576112412177986,1.3697217303552522,4626.774545454546
2025-12-28,search,1120,35,209160.49,220957.51,958094,27843,7.935837014689509,0.029060822842017588,0.03125,0.9466095540269257,6313.071714285715
2025-12-29,email,528,25,146609.45,21724.64,370078,4756,4.567838519764508,0.012851344851625873,0.04734848484848485,6.748533002157919,868.9856
2025-12-29,organic,755,19,98213.51,5855.7,657126,7660,0.7644516971279374,0.011656820761923892,0.025165562913907286,16.772291954847415,308.19473684210527
2025-12-29,paid_social,1021,24,121263.99,160088.63,809590,15448,10.363065121698602,0.019081263355525638,0.023506366307541625,0.7574803407337548,6670.359583333334
2025-12-29,referral,163,3,12800.57,35592.49,116515,1484,23.9841576819407,0.012736557524782217,0.018404907975460124,0.35964244142514334,11864.163333333332
2025-12-29,search,1120,47,299317.67,207382.73,910711,25435,8.153439355219186,0.02792872821345081,0.04196428571428571,1.4433104916691952,4412.398510638298
2025-12-30,email,618,23,142594.75,23898.03,441305,6262,3.816357393803896,0.01418973272453292,0.0372168284789644,5.966799355428042,1039.0447826086956
2025-12-30,organic,728,12,72640.57,5167.05,738721,7095,0.7282663847780128,0.009604437940711039,0.016483516483516484,14.058422117068735,430.58750000000003
2025-12-30,paid_social,1036,21,110771.96,175114.47,936310,14881,11.767654727504873,0.01589324048659098,0.02027027027027027,0.6325688562458602,8338.784285714286
2025-12-30,referral,238,8,31042.61,37039.01,113915,2033,18.21889326119036,0.01784664003862529,0.03361344537815126,0.83810582410275,4629.87625
2025-12-30,search,1120,40,245722.78,213748.97,903778,24064,8.882520362367021,0.026626007714283816,0.03571428571428571,1.149585796834483,5343.72425
2025-12-31,email,531,25,167061.46,21965.92,411106,4911,4.4727998371003865,0.011945824191327784,0.047080979284369114,7.605484313882597,878.6367999999999
2025-12-31,organic,544,16,102224.34999999999,5192.88,691459,5569,0.9324618423415335,0.008053984401099704,0.029411764705882353,19.685482814931213,324.555
2025-12-31,paid_social,973,22,289837.44,146348.06,794434,12338,11.86157075701086,0.01553055382826012,0.022610483042137718,1.9804665671687074,6652.1845454545455
2025-12-31,referral,351,17,116302.96,29811.19,131765,3039,9.809539322145442,0.02306378780404508,0.04843304843304843,3.901318934265959,1753.5994117647058
2025-12-31,search,1073,40,276345.77,191542.32,809213,20830,9.195502640422468,0.0257410595232652,0.03727865796831314,1.4427400169320284,4788.558
2026-01-01,email,435,14,85310.53,18657.11,387406,4336,4.302839022140222,0.011192392477142843,0.03218390804597701,4.572547945528541,1332.6507142857142
2026-01-01,organic,507,12,84734.17,6162.3,538536,5180,1.1896332046332048,0.009618669875365806,0.023668639053254437,13.750412995147915,513.525
2026-01-01,paid_social,1120,23,97221.73999999999,151086.95,858488,14535,10.394699002407982,0.01693092972761413,0.020535714285714286,0.6434820479200883,6568.997826086957
2026-01-01,referral,223,7,58391.23,34561.88,101880,2252,15.347193605683836,0.0221044365920691,0.03139013452914798,1.6894691492476686,4937.411428571429
2026-01-01,search,1105,43,279800.91,173693.09,789835,24298,7.148452135978269,0.03076338728975039,0.03891402714932127,1.6108925807008212,4039.3741860465116
2026-01-02,email,311,17,109425.73,18845.47,295015,3400,5.542785294117647,0.011524837720115927,0.05466237942122187,5.8064739165433386,1108.5570588235296
2026-01-02,organic,636,9,56254.490000000005,4455.04,749499,8004,0.5566016991504248,0.010679133661285738,0.014150943396226415,12.627157107455826,495.00444444444446
2026-01-02,paid_social,1067,15,66585.19,145193.19,780448,12592,11.530590057179161,0.016134322850465375,0.014058106841611996,0.45859719729279314,9679.546
2026-01-02,referral,272,5,23305.2,30621.5,125412,2595,11.80019267822736,0.020691799827767678,0.01838235294117647,0.7610731022320919,6124.3
2026-01-02,search,1028,31,186019.16999999998,149198.24,635805,15924,9.369394624466214,0.02504541486776606,0.030155642023346304,1.2467919862861652,4812.846451612903
2026-01-03,email,470,21,125009.34,21165.9,333836,4275,4.951087719298246,0.012805689020956398,0.04468085106382979,5.906166995025016,1007.9000000000001
2026-01-03,organic,551,7,32269.820000000003,5006.15,668155,6130,0.8166639477977161,0.009174517888813224,0.012704174228675136,6.446035376486922,715.1642857142857
2026-01-03,paid_social,1030,2,12558.99,146119.54,752002,14291,10.224584703659646,0.01900393881931165,0.001941747572815534,0.0859501063307481,73059.77
2026-01-03,referral,233,8,51992.61,33227.67,117943,2428,13.685201812191103,0.020586215375223624,0.034334763948497854,1.564738364140489,4153.45875
2026-01-03,search,1120,24,178266.45,192710.02000000002,867947,25050,7.693014770459083,0.028861209267386143,0.02142857142857143,0.9250502386954244,8029.584166666667
2026-01-04,email,241,11,83627.82,21554.25,305137,2569,8.390132347216817,0.008419169094537863,0.04564315352697095,3.8798761265179724,1959.4772727272727
2026-01-04,organic,705,10,76286.72,5005.21,830911,9717,0.5150982813625604,0.011694393262334955,0.014184397163120567,15.241462396183177,500.521
2026-01-04,paid_social,960,12,92854.5,149226.64,793673,13887,10.745779506012818,0.01749713043029056,0.0125,0.6222380936808601,12435.553333333335
2026-01-04,referral,267,11,78481.31999999999,40603.65,152827,2715,14.955303867403316,0.017765185471153657,0.04119850187265917,1.9328636711231624,3691.240909090909
2026-01-04,search,1120,28,216501.34,180968.74,795795,24972,7.246866090020823,0.03137994081390308,0.025,1.1963466176534137,6463.169285714285
2026-01-05,email,488,23,127255.54999999999,18397.37,326926,4823,3.814507567903794,0.014752573976985617,0.0471311475409836,6.917051187207736,799.885652173913
2026-01-05,organic,635,12,81142.74,3624.9500000000003,736550,6514,0.5564860300890391,0.008843934559771909,0.01889763779527559,22.384512889832962,302.0791666666667
2026-01-05,paid_social,969,12,58864.8,132525.63,692556,13204,10.036779006361709,0.019065606247003854,0.01238390092879257,0.44417672264602703,11043.8025
2026-01-05,referral,178,6,38176.74,28475.12,105623,2146,13.26892823858341,0.020317544474214896,0.033707865168539325,1.3407051489159658,4745.8533333333335
2026-01-05,search,1120,27,169498.37,185493.79,803973,23547,7.877597570815816,0.02928829699504834,0.024107142857142858,0.9137684339729109,6870.140370370371
2026-01-06,email,258,14,62988.93,15194.93,309649,3301,4.603129354740988,0.010660457485733847,0.05426356589147287,4.1453912587948745,1085.3521428571428
2026-01-06,organic,582,6,37509.77,4784.41,591041,6577,0.7274456439105975,0.011127823619681206,0.010309278350515464,7.839999080346375,797.4016666666666
2026-01-06,paid_social,899,15,77166.67,110530.05,663805,12571,8.792462811232202,0.018937790465573475,0.01668520578420467,0.6981510458015716,7368.67
2026-01-06,referral,201,9,51150.17999999999,30116.0,133616,2375,12.680421052631578,0.017774817387139263,0.04477611940298507,1.6984387036791073,3346.222222222222
2026-01-06,search,964,28,178819.31,165337.73,729589,17315,9.548814900375397,0.02373253982721779,0.029045643153526972,1.0815396461533613,5904.918928571429
2026-01-07,email,300,17,103886.8,16712.6,343942,4077,4.099239636987981,0.01185374278221328,0.056666666666666664,6.216076493184784,983.0941176470587
2026-01-07,organic,553,5,35306.44,4129.55,583696,7063,0.5846736514229082,0.012100476960609632,0.009041591320072333,8.549706384472884,825.9100000000001
2026-01-07,paid_social,1047,8,44154.78,100285.01,623619,13119,7.644257184236603,0.02103688309689089,0.007640878701050621,0.4402929211454434,12535.62625
2026-01-07,referral,225,5,24912.26,28876.2,121373,2715,10.635801104972376,0.022369060664233397,0.022222222222222223,0.8627263975176789,5775.24
2026-01-07,search,1107,19,121998.85,170620.49,729223,19572,8.717580727569997,0.02683952645487046,0.017163504968383016,0.715030474944715,8980.025789473684
2026-01-08,email,277,7,54885.83,17653.38,322099,3508,5.032320410490308,0.0108910614438418,0.02527075812274368,3.1090833596738983,2521.9114285714286
2026-01-08,organic,507,15,104982.54000000001,4959.63,611247,5870,0.8449114139693357,0.009603319116494641,0.029585798816568046,21.16741369819926,330.642
2026-01-08,paid_social,926,14,65605.9,139124.63,713736,13390,10.390188946975355,0.018760438033110283,0.01511879049676026,0.4715620807041858,9937.473571428573
2026-01-08,referral,188,5,26862.18,34520.19,100607,2131,16.19905678085406,0.021181428727623325,0.026595744680851064,0.7781585211437132,6904.0380000000005
2026-01-08,search,1093,42,256810.39,156763.14,679174,19052,8.22817237035482,0.02805172165012206,0.0384263494967978,1.6382064686890043,3732.4557142857147
2026-01-09,email,387,11,70458.17,19380.79,393869,4050,4.78538024691358,0.010282606653481234,0.028423772609819122,3.635464292219254,1761.89
2026-01-09,organic,683,11,57227.740000000005,4319.41,752795,9003,0.47977451960457623,0.011959431186445182,0.016105417276720352,13.248971503052502,392.6736363636364
2026-01-09,paid_social,956,19,133382.99,129988.82,686374,11064,11.748808749096169,0.016119491705688153,0.0198744769874477,1.0261112455671186,6841.516842105263
2026-01-09,referral,212,8,71296.32,33804.8,91754,2134,15.841049671977508,0.02325784161998387,0.03773584905660377,2.109059068534646,4225.6
2026-01-09,search,1110,26,184480.06,147574.37,650058,18304,8.062410948426573,0.028157487485732043,0.023423423423423424,1.2500819756167687,5675.9373076923075
2026-01-10,email,319,10,62956.47,21655.82,206206,3073,7.047126586397657,0.01490257315500034,0.03134796238244514,2.9071385890721295,2165.582
2026-01-10,organic,678,15,62301.95,4670.01,811619,7912,0.5902439332659252,0.00974841643677637,0.022123893805309734,13.340860083811382,311.334
