order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount
O00000313,S00011128,U000700,2025-09-28T14:18:35,14975.13,1270.96,0.0,13704.17
O00000314,S00011142,U002572,2025-09-28T03:28:21,6676.17,357.72,0.0,6318.45
O00000315,S00011166,U001233,2025-09-28T20:14:16,6748.35,357.49,0.0,57662.57
O00000316,S00011195,U000024,2025-09-29T23:09:29,4366.85,196.62,0.0,4170.23
O00000317,S00011226,U002200,2025-09-29T23:30:41,7735.02,685.08,0.0,7049.94
O00000318,S00011234,U001669,2025-09-29T22:18:38,1449.82,97.23,59.03,1411.62
O00000319,S00011281,U001273,2025-09-29T03:27:43,5402.86,228.45,0.0,5174.41
O00000320,S00011288,U001827,2025-09-29T20:24:04,2894.91,270.14,0.0,2624.77
O00000321,S00011372,U000610,2025-09-30T18:21:26,6982.06,436.41,0.0,6545.65
O00000322,S00011399,U000845,2025-09-30T17:55:54,3698.23,211.19,0.0,3487.04
O00000323,S00011485,,2025-10-01T23:54:29,8461.91,398.93,0.0,8062.98
O00000324,S00011518,U001578,2025-10-01T00:32:18,3396.08,248.35,0.0,3147.73
O00000325,S00011527,,2025-10-01T07:21:03,951.02,66.73,61.47,945.76
O00000326,S00011558,U001620,2025-10-01T07:32:12,2830.34,270.4,0.0,2559.94
O00000327,S00011622,U000600,2025-10-02T03:28:10,8918.73,277.59,0.0,8641.14
O00000328,S00011669,,2025-10-02T23:46:16,5760.37,354.86,0.0,5405.51
O00000329,S00011722,U000836,2025-10-03T07:17:10,1716.73,51.11,88.98,1754.6
O00000330,S00011729,U001484,2025-10-03T17:39:41,3108.58,198.55,0.0,2910.03
O00000331,S00011847,U000867,2025-10-03T23:01:20,3992.3,337.17,0.0,3655.13
O00000332,S00011891,U000155,2025-10-04T16:55:33,4976.06,327.77,0.0,4648.28
O00000333,S00011895,,2025-10-04T16:01:05,12569.38,887.15,0.0,11682.23
O00000334,S00011984,U000030,2025-10-04T21:12:26,14648.61,792.76,0.0,13855.85
O00000335,S00011996,U002020,2025-10-04T10:43:20,834.57,27.28,36.94,844.23
O00000336,S00012006,U002237,2025-10-05T07:04:00,6276.12,199.78,0.0,6076.34
O00000337,S00012033,U001728,2025-10-05T08:36:04,12385.02,330.72,0.0,12054.3
O00000338,S00012083,U001929,2025-10-05T19:28:17,4334.95,175.18,0.0,4159.77
O00000339,S00012092,,2025-10-05T18:24:23,3436.29,147.24,0.0,3289.05
O00000340,S00012182,U001330,2025-10-06T17:01:08,2156.07,123.74,0.0,2032.33
O00000341,S00012210,U001147,2025-10-06T18:25:46,2894.55,153.04,0.0,2741.51
O00000342,S00012261,U002327,2025-10-06T09:21:12,7543.48,201.11,0.0,7342.37
O00000343,S00012355,,2025-10-07T09:22:09,6410.45,688.44,0.0,5722.01
O00000344,S00012388,U001355,2025-10-07T02:08:16,11098.13,1025.07,0.0,10073.06
O00000345,S00012497,,2025-10-08T23:09:54,3836.68,126.39,0.0,3710.29
O00000346,S00012519,U001581,2025-10-08T00:53:26,19388.58,1014.48,0.0,18374.1
O00000347,S00012532,U001304,2025-10-08T10:17:19,6144.47,320.35,0.0,5824.12
O00000348,S00012557,U001290,2025-10-10T00:02:14,10191.23,385.7,0.0,9805.53
O00000349,S00012589,,2025-10-09T08:31:12,4844.61,338.22,0.0,4506.39
O00000350,S00012664,,2025-10-09T13:00:47,22576.4,732.57,0.0,21843.83
O00000351,S00012673,U000906,2025-10-10T00:02:01,899.61,39.89,54.12,913.84
O00000352,S00012703,U002060,2025-10-10T09:36:04,8485.35,536.15,0.0,7949.2
O00000353,S00012731,U000713,2025-10-10T22:37:23,8441.33,455.09,0.0,7986.24
O00000354,S00012769,,2025-10-11T00:01:49,5274.29,359.96,0.0,4914.33
O00000355,S00012872,U001685,2025-10-12T00:02:00,1277.43,56.1,60.94,1282.27
O00000356,S00012874,U000970,2025-10-11T11:47:23,1874.19,134.93,102.62,1841.88
O00000357,S00012976,U001747,2025-10-12T23:11:38,10442.94,346.79,0.0,10096.15
O00000358,S00013066,U002081,2025-10-13T10:09:43,8852.72,456.2,0.0,8396.52
O00000359,S00013068,U000850,2025-10-13T18:58:38,1606.77,72.09,61.93,1596.61
O00000360,S00013069,,2025-10-13T14:29:58,2284.66,157.12,0.0,2127.54
O00000361,S00013075,,2025-10-13T01:14:28,1114.07,22.37,41.34,1133.04
O00000362,S00013135,,2025-10-13T14:30:01,19229.22,935.78,0.0,18293.44
O00000363,S00013161,U001039,2025-10-13T12:03:01,7357.55,425.27,0.0,6932.28
O00000364,S00013173,U002061,2025-10-13T01:11:51,4222.01,79.61,0.0,4142.4
O00000365,S00013201,U001049,2025-10-14T03:55:19,10235.65,355.21,0.0,9880.44
O00000366,S00013206,U001023,2025-10-14T07:07:53,5019.05,353.1,0.0,4665.95
O00000367,S00013215,,2025-10-14T10:33:59,2541.11,92.37,0.0,2448.74
O00000368,S00013221,U000246,2025-10-14T22:47:06,1613.82,52.8,93.39,1654.41
O00000369,S00013256,U000813,2025-10-14T12:42:40,1858.84,100.7,50.76,1808.9
O00000370,S00013263,U001458,2025-10-14T03:47:38,5824.75,295.61,0.0,5529.14
O00000371,S00013267,U001059,2025-10-14T07:47:47,996.17,56.81,52.52,991.88
O00000372,S00013368,U001539,2025-10-15T19:19:14,3300.5,119.43,0.0,3181.07
O00000373,S00013374,U002329,2025-10-15T14:09:06,11492.7,833.8,0.0,10658.9
O00000374,S00013378,,2025-10-15T19:06:48,7472.22,487.96,0.0,6984.26
O00000375,S00013434,U001496,2025-10-15T15:40:38,2352.29,141.93,0.0,2210.36
O00000376,S00013443,,2025-10-15T21:39:00,14143.28,589.99,0.0,13553.29
O00000377,S00013447,U001890,2025-10-15T03:24:16,7585.44,430.48,0.0,7154.96
O00000378,S00013502,U000611,2025-10-16T20:35:57,3026.72,40.41,0.0,2986.31
O00000379,S00013506,U001115,2025-10-16T03:19:00,9919.37,645.68,0.0,9273.69
O00000380,S00013527,U001984,2025-10-16T01:13:01,15591.28,735.87,0.0,14855.41
O00000381,S00013567,U000946,2025-10-16T01:17:37,3607.19,155.52,0.0,3451.67
O00000382,S00013687,,2025-10-17T02:35:44,15331.18,227.54,0.0,15103.64
O00000383,S00013705,,2025-10-17T16:29:11,14676.07,422.29,0.0,14253.78
O00000384,S00013733,U000950,2025-10-17T21:13:15,5726.48,258.37,0.0,5468.11
O00000385,S00013786,U000434,2025-10-18T08:53:38,12107.61,233.72,0.0,11873.89
O00000386,S00013861,U001927,2025-10-18T12:45:33,1314.56,71.74,35.95,1278.77
O00000387,S00013940,U000956,2025-10-19T06:31:59,7932.63,443.87,0.0,7488.76
O00000388,S00014004,U001732,2025-10-19T04:37:27,9125.82,206.87,0.0,8918.95
O00000389,S00014005,U000662,2025-10-19T23:32:14,2504.2,164.97,0.0,2339.23
O00000390,S00014032,U001642,2025-10-20T02:11:35,7134.52,315.5,0.0,6819.02
O00000391,S00014061,U001032,2025-10-20T05:13:44,9306.05,338.79,0.0,8967.25
O00000392,S00014067,U001083,2025-10-20T17:49:58,8039.85,214.77,0.0,7825.08
O00000393,S00014089,U000294,2025-10-20T04:14:17,7312.81,101.32,0.0,7211.49
O00000394,S00014149,U001928,2025-10-20T13:47:34,11000.81,385.44,0.0,10615.37
O00000395,S00014152,U002497,2025-10-20T07:54:55,3554.52,270.96,0.0,3283.56
O00000396,S00014235,U001878,2025-10-21T00:22:20,427.26,21.12,56.43,462.57
O00000397,S00014282,,2025-10-21T00:08:18,834.57,22.57,82.72,894.72
O00000398,S00014421,U000561,2025-10-22T07:39:45,8107.88,253.31,0.0,7854.57
O00000399,S00014441,,2025-10-23T14:17:08,8010.62,866.93,0.0,7143.69
O00000400,S00014442,U000920,2025-10-23T03:49:18,3006.96,319.43,0.0,2687.53
O00000401,S00014443,,2025-10-23T04:38:12,5843.64,771.55,0.0,5072.09
O00000402,S00014526,,2025-10-23T15:24:52,14256.72,1314.64,0.0,12942.08
O00000403,S00014539,U000060,2025-10-23T17:13:34,4664.68,449.66,0.0,4215.02
O00000404,S00014578,U001188,2025-10-24T17:10:34,3997.2,241.38,0.0,3755.82
O00000405,S00014620,U001797,2025-10-24T12:55:54,15542.33,1005.85,0.0,14536.48
O00000406,S00014636,U002037,2025-10-24T00:49:21,5300.84,370.72,0.0,4930.12
O00000407,S00014639,U001259,2025-10-24T02:55:16,6320.7,304.63,0.0,6016.07
O00000408,S00014652,U002217,2025-10-25T02:34:51,10786.83,266.64,0.0,10520.19
O00000409,S00014726,U000448,2025-10-25T08:36:02,5894.1,303.74,0.0,5590.36
O00000410,S00014731,U000602,2025-10-25T01:04:32,6886.56,46.48,0.0,6840.08
O00000411,S00014734,U001302,2025-10-25T22:07:21,7121.44,451.65,0.0,6669.79
O00000412,S00014737,U000392,2025-10-25T16:53:33,11385.74,357.53,0.0,11028.21
O00000413,S00014776,U001752,2025-10-25T21:58:17,2062.37,90.3,0.0,1972.07
O00000414,S00014778,U002096,2025-10-25T03:14:12,6472.17,304.19,0.0,6167.98
O00000415,S00014822,U002338,2025-10-26T19:28:18,4493.27,29.08,0.0,4464.19
O00000416,S00014865,,2025-10-26T18:14:54,2488.12,151.69,0.0,2336.43
O00000417,S00014916,U001548,2025-10-26T04:11:27,8163.54,232.39,0.0,7931.15
O00000418,S00014929,U001473,2025-10-27T03:28:45,4603.94,510.68,0.0,4093.26
O00000419,S00014932,U000288,2025-10-27T19:50:59,13984.59,1704.72,0.0,12279.87
O00000420,S00014957,U000583,2025-10-27T13:06:21,3868.66,489.84,0.0,3378.82
O00000421,S00014974,U002356,2025-10-27T03:49:30,10729.85,1133.76,0.0,9596.09
O00000422,S00014991,,2025-10-27T17:06:29,7228.9,875.65,0.0,6353.25
O00000423,S00015008,U001951,2025-10-27T15:04:04,11161.69,997.42,0.0,10164.27
O00000424,S00015026,U000238,2025-10-27T11:40:16,15901.27,1809.8,0.0,14091.47
O00000425,S00015120,U000323,2025-10-28T02:02:34,5179.01,459.99,0.0,4719.02
O00000426,S00015124,U000926,2025-10-28T21:44:27,4155.38,356.12,0.0,3799.26
O00000427,S00015174,U000367,2025-10-29T22:46:42,1314.56,60.95,52.04,1305.65
O00000428,S00015180,U000769,2025-10-29T09:38:41,10990.72,573.46,0.0,10417.26
O00000429,S00015197,U001945,2025-10-29T08:32:39,4271.49,252.37,0.0,4019.12
O00000430,S00015241,U000596,2025-10-29T18:45:15,1612.68,32.7,60.46,1640.44
O00000431,S00015281,U001630,2025-10-29T17:22:35,11964.87,396.16,0.0,11568.71
O00000432,S00015345,U000558,2025-10-30T14:10:09,2666.73,119.75,0.0,2546.98
O00000433,S00015387,U001048,2025-10-30T08:14:55,1567.94,75.58,36.85,1529.21
O00000434,S00015411,U000590,2025-10-30T03:18:52,6910.4,171.36,0.0,6739.04
O00000435,S00015441,U001677,2025-10-31T08:55:24,7916.53,0.0,0.0,7916.53
O00000436,S00015446,U002594,2025-10-31T02:15:28,2698.83,181.86,0.0,2516.97
O00000437,S00015517,U001952,2025-10-31T06:56:34,821.51,33.13,113.39,901.77
O00000438,S00015535,,2025-10-31T15:16:46,8033.63,584.71,0.0,7448.92
O00000439,S00015568,U000120,2025-11-01T08:09:27,2243.51,308.18,0.0,1935.33
O00000440,S00015570,,2025-11-01T22:53:58,3167.98,290.99,0.0,2876.99
O00000441,S00015577,U001135,2025-11-01T06:57:02,1011.73,84.74,108.18,1035.17
O00000442,S00015582,U000102,2025-11-01T15:44:59,8662.34,689.87,0.0,7972.47
O00000443,S00015594,U002084,2025-11-01T16:23:57,9801.6,1170.22,0.0,8631.38
O00000444,S00015610,U000870,2025-11-01T05:39:55,4681.96,613.35,0.0,4068.61
O00000445,S00015657,U000355,2025-11-01T04:41:52,7287.86,810.6,0.0,6477.26
O00000446,S00015765,U002319,2025-11-02T09:13:58,7633.11,879.9,0.0,6753.21
O00000447,S00015788,U000873,2025-11-02T16:00:51,4484.95,472.9,0.0,4012.05
O00000448,S00015831,,2025-11-02T17:21:48,6994.66,416.71,0.0,6577.95
O00000449,S00015905,U000225,2025-11-03T21:54:26,7169.0,1072.68,0.0,6096.32
O00000450,S00015914,,2025-11-03T00:53:47,2516.53,227.12,0.0,2289.41
O00000451,S00015957,U002159,2025-11-03T11:44:05,4825.77,457.4,0.0,4368.37
O00000452,S00015965,U000679,2025-11-03T01:19:23,4475.57,229.08,0.0,4246.49
O00000453,S00015981,U000493,2025-11-03T21:38:43,4609.04,384.09,0.0,4224.95
O00000454,S00016011,U000774,2025-11-04T05:23:01,16381.21,1762.92,0.0,14618.29
O00000455,S00016099,U001022,2025-11-04T21:01:25,7066.44,665.91,0.0,6400.53
O00000456,S00016101,U001005,2025-11-04T00:43:50,8521.34,1066.31,0.0,7455.03
O00000457,S00016128,U000072,2025-11-05T05:07:05,12170.53,1123.16,0.0,11047.37
O00000458,S00016136,U000626,2025-11-06T00:07:58,2301.43,256.23,0.0,2045.2
O00000459,S00016163,U002571,2025-11-05T13:50:09,3713.81,469.86,0.0,3243.95
O00000460,S00016179,,2025-11-05T17:37:46,8613.79,658.31,0.0,7955.48
O00000461,S00016191,U001162,2025-11-05T05:38:08,1105.87,152.62,92.51,1045.76
O00000462,S00016204,,2025-11-05T18:24:47,3583.66,354.69,0.0,3228.97
O00000463,S00016243,U001294,2025-11-05T20:17:04,788.45,98.66,65.74,755.53
O00000464,S00016249,U001957,2025-11-05T22:20:53,5754.21,679.17,0.0,5075.04
O00000465,S00016277,U000571,2025-11-06T21:20:49,8992.32,650.28,0.0,8342.04
O00000466,S00016279,U000909,2025-11-06T13:30:45,806.51,83.04,54.72,778.19
O00000467,S00016313,U000135,2025-11-06T19:36:02,7560.59,904.1,0.0,6656.49
O00000468,S00016329,U001606,2025-11-06T01:20:52,4838.05,520.7,0.0,4317.35
O00000469,S00016346,U000934,2025-11-06T22:44:06,2640.45,199.93,0.0,2440.52
O00000470,S00016376,U001253,2025-11-06T09:16:59,6377.57,594.33,0.0,5783.24
O00000471,S00016391,U001873,2025-11-06T11:41:51,2683.07,315.42,0.0,2367.64
O00000472,S00016402,U001813,2025-11-06T07:43:33,14802.68,2081.2,0.0,12721.48
O00000473,S00016461,U000545,2025-11-07T01:18:21,5720.49,718.1,0.0,5002.39
O00000474,S00016471,U000349,2025-11-07T00:25:56,9304.8,1063.58,0.0,8241.22
O00000475,S00016491,U001724,2025-11-07T21:00:11,2592.42,394.33,0.0,2198.09
O00000476,S00016555,U002062,2025-11-08T01:45:08,4397.28,177.62,0.0,4219.66
O00000477,S00016558,,2025-11-08T18:26:45,3290.6,247.92,0.0,3042.68
O00000478,S00016590,U000642,2025-11-08T22:46:49,8444.46,841.34,0.0,7603.12
O00000479,S00016652,,2025-11-08T23:47:30,13022.37,324.9,0.0,12697.47
O00000480,S00016673,U001349,2025-11-08T23:38:50,9175.12,733.54,0.0,8441.58
O00000481,S00016715,U001531,2025-11-09T17:04:04,1567.9,66.78,98.43,1599.55
O00000482,S00016725,U000999,2025-11-09T10:37:14,15513.01,580.56,0.0,14932.45
O00000483,S00016747,,2025-11-09T10:54:23,1388.12,58.0,53.39,1383.51
O00000484,S00016754,U001454,2025-11-09T10:50:46,3415.87,278.2,0.0,3137.67
O00000485,S00016769,,2025-11-09T04:24:40,1011.73,47.42,36.94,1001.25
O00000486,S00016775,,2025-11-09T20:08:01,2400.47,123.58,0.0,2276.89
O00000487,S00016786,U002454,2025-11-09T10:17:00,16929.31,485.52,0.0,16443.79
O00000488,S00016811,U002502,2025-11-09T04:41:56,12604.35,556.49,0.0,12047.86
O00000489,S00016931,U001692,2025-11-10T23:50:13,3012.28,108.41,0.0,2903.87
O00000490,S00016937,U002302,2025-11-10T22:37:19,2225.52,56.47,0.0,2169.05
O00000491,S00016981,U002254,2025-11-11T04:27:59,13072.78,330.81,0.0,12741.97
O00000492,S00017046,U001636,2025-11-11T05:22:55,13778.74,819.32,0.0,12959.42
O00000493,S00017080,U000308,2025-11-12T01:30:17,720.0,15.04,111.45,816.41
O00000494,S00017083,U002113,2025-11-12T21:10:23,3348.31,129.33,0.0,3218.98
O00000495,S00017093,U001005,2025-11-12T00:51:36,18180.16,684.41,0.0,17495.75
O00000496,S00017127,U001088,2025-11-13T13:43:31,4383.74,298.6,0.0,4085.14
O00000497,S00017140,U000358,2025-11-13T17:10:56,10213.47,518.56,0.0,9694.91
O00000498,S00017181,U002483,2025-11-13T05:52:54,4629.35,329.14,0.0,4300.2
O00000499,S00017185,U000011,2025-11-13T19:11:04,9832.85,530.06,0.0,9302.79
O00000500,S00017228,U001800,2025-11-13T02:31:02,4844.56,293.02,0.0,4551.54
O00000501,S00017240,,2025-11-13T17:40:22,2687.37,131.55,0.0,2555.82
O00000502,S00017281,,2025-11-14T09:44:35,11833.53,209.04,0.0,11624.49
O00000503,S00017294,U001239,2025-11-14T08:36:29,6500.74,399.51,0.0,6101.23
O00000504,S00017317,U001117,2025-11-14T23:30:22,8806.14,379.77,0.0,8426.37
O00000505,S00017319,U002212,2025-11-14T18:32:43,2131.1,67.09,0.0,2064.01
O00000506,S00017324,U001728,2025-11-14T16:12:30,18504.19,959.18,0.0,17545.01
O00000507,S00017358,U000112,2025-11-14T23:44:46,13974.28,1135.59,0.0,12838.69
O00000508,S00017391,U000707,2025-11-14T09:58:36,2599.69,63.95,0.0,2535.74
O00000509,S00017427,U002091,2025-11-15T05:33:53,8351.78,177.12,0.0,8174.66
O00000510,S00017485,U001988,2025-11-15T17:50:59,5047.0,321.7,0.0,4725.3
O00000511,S00017523,,2025-11-15T01:00:25,3338.28,214.07,0.0,3124.21
O00000512,S00017591,,2025-11-16T02:22:09,7647.81,353.58,0.0,7294.23
O00000513,S00017614,U000982,2025-11-16T20:02:05,17397.39,1167.01,0.0,16230.38
O00000514,S00017708,U001403,2025-11-17T02:53:09,4062.78,82.57,0.0,3980.21
O00000515,S00017773,U000533,2025-11-17T03:56:43,3120.39,0.0,0.0,3120.39
O00000516,S00017793,U000179,2025-11-17T08:04:40,12592.47,632.0,0.0,11960.47
O00000517,S00017833,U001933,2025-11-18T08:17:31,1716.73,41.65,64.39,1739.47
O00000518,S00017834,U002510,2025-11-18T03:21:34,9357.01,423.45,0.0,8933.56
O00000519,S00017847,U000357,2025-11-18T15:08:47,5367.66,190.32,0.0,5177.34
O00000520,S00017851,U001008,2025-11-18T22:14:26,1927.03,92.49,93.58,1928.12
O00000521,S00017880,U001595,2025-11-18T01:20:05,13268.05,765.49,0.0,12502.56
O00000522,S00017889,U000639,2025-11-18T12:20:06,4248.7,140.75,0.0,4107.95
O00000523,S00017939,U002426,2025-11-19T10:35:06,3876.54,189.16,0.0,3687.38
O00000524,S00017949,U000664,2025-11-19T09:02:53,4152.35,282.33,0.0,3870.02
O00000525,S00018122,U002281,2025-11-20T14:24:37,2183.3,99.95,0.0,2083.35
O00000526,S00018163,,2025-11-20T18:24:39,10876.89,224.82,0.0,10652.07
O00000527,S00018173,U001457,2025-11-20T17:57:43,17906.06,733.04,0.0,17173.02
O00000528,S00018190,U002502,2025-11-20T13:37:32,10533.76,519.08,0.0,10014.68
O00000529,S00018202,U000878,2025-11-20T15:43:26,19721.81,1596.07,0.0,18125.74
O00000530,S00018210,U001580,2025-11-20T13:23:18,2265.09,144.65,0.0,2120.44
O00000531,S00018272,U001733,2025-11-21T20:38:05,7919.65,403.52,0.0,7516.13
O00000532,S00018276,U002516,2025-11-21T13:23:33,11138.69,436.96,0.0,10701.73
O00000533,S00018378,U001426,2025-11-22T10:04:37,6808.34,438.13,0.0,6370.21
O00000534,S00018379,U002118,2025-11-22T11:50:48,3221.06,125.67,0.0,3095.39
O00000535,S00018485,U002524,2025-11-22T18:58:09,2073.19,92.06,0.0,1981.13
O00000536,S00018507,U001171,2025-11-23T01:05:46,5799.03,254.82,0.0,5544.21
O00000537,S00018611,,2025-11-23T07:09:09,5142.98,234.57,0.0,4908.41
O00000538,S00018635,U002371,2025-11-24T19:25:00,7184.25,275.2,0.0,6909.05
O00000539,S00018678,U000435,2025-11-24T02:29:08,11003.48,497.96,0.0,10505.52
O00000540,S00018698,U001263,2025-11-24T07:13:48,14023.56,854.73,0.0,13168.83
O00000541,S00018719,U001619,2025-11-24T23:41:58,2129.37,117.08,0.0,2012.29
O00000542,S00018721,,2025-11-24T22:04:53,12206.89,619.72,0.0,11587.17
O00000543,S00018736,U002084,2025-11-24T07:20:50,8424.74,403.28,0.0,8021.46
O00000544,S00018769,U000387,2025-11-24T09:48:00,1460.49,76.91,96.54,1480.12
O00000545,S00018827,U002194,2025-11-25T14:33:45,11101.05,792.2,0.0,10308.85
O00000546,S00018886,U000625,2025-11-25T04:27:29,2604.5,170.31,0.0,2434.19
O00000547,S00018910,U001204,2025-11-25T05:22:24,7374.49,437.91,0.0,6936.58
O00000548,S00019012,U001929,2025-11-26T18:48:51,4184.08,297.59,0.0,3886.49
O00000549,S00019114,U000203,2025-11-27T22:06:43,3528.11,109.01,0.0,3419.1
O00000550,S00019122,U002486,2025-11-27T09:08:47,4958.29,166.15,0.0,4792.14
O00000551,S00019127,U000734,2025-11-27T06:06:16,6634.82,232.87,0.0,6401.95
O00000552,S00019163,U002334,2025-11-27T06:29:02,4800.1,280.6,0.0,4519.5
O00000553,S00019183,U001556,2025-11-27T13:35:45,9434.53,600.9,0.0,8833.63
O00000554,S00019225,,2025-11-28T19:32:31,2729.29,123.69,0.0,2605.6
O00000555,S00019267,U000600,2025-11-28T09:21:10,7508.52,345.66,0.0,7162.86
O00000556,S00019298,U001163,2025-11-28T04:42:54,586.24,30.79,114.49,669.94
O00000557,S00019304,U000203,2025-11-28T11:45:22,8403.98,323.13,0.0,8080.85
O00000558,S00019306,U000594,2025-11-28T01:58:20,10241.39,640.84,0.0,9600.55
O00000559,S00019324,U001164,2025-11-28T02:49:36,8427.7,659.64,0.0,7768.06
O00000560,S00019335,U002038,2025-11-29T03:45:49,7826.42,206.34,0.0,7620.08
O00000561,S00019365,U002383,2025-11-29T14:19:29,6790.6,351.17,0.0,6439.43
O00000562,S00019466,U002029,2025-11-29T19:30:46,23160.22,1663.56,0.0,21496.66
O00000563,S00019475,U000622,2025-11-30T02:14:57,7147.15,173.46,0.0,6973.69
O00000564,S00019484,U001174,2025-11-30T21:58:31,9256.27,391.38,0.0,8864.9
O00000565,S00019517,U001146,2025-11-30T02:44:54,7485.64,261.5,0.0,7224.14
O00000566,S00019520,U000103,2025-11-30T10:43:41,9440.47,338.72,0.0,9101.75
O00000567,S00019552,U000871,2025-11-30T07:39:30,949.2,44.28,62.46,967.38
O00000568,S00019571,,2025-11-30T13:47:15,4955.36,87.92,0.0,4867.44
O00000569,S00019573,U001482,2025-11-30T19:07:31,4763.26,132.75,0.0,4630.51
O00000570,S00019590,U002559,2025-11-30T19:23:16,1200.84,21.42,104.05,1283.47
O00000571,S00019624,U001275,2025-12-01T18:56:51,9647.3,861.67,0.0,8785.63
O00000572,S00019651,U000341,2025-12-01T00:22:33,2357.93,0.0,0.0,2357.93
O00000573,S00019686,U001802,2025-12-01T22:44:23,8045.5,472.26,0.0,7573.24
O00000574,S00019689,U001302,2025-12-01T06:58:24,8203.6,338.1,0.0,7865.5
O00000575,S00019734,U001482,2025-12-01T00:43:51,5747.39,331.78,0.0,5415.61
O00000576,S00019777,U001478,2025-12-02T19:40:58,20465.47,473.56,0.0,19991.91
O00000577,S00019799,U002128,2025-12-02T07:17:51,17244.06,934.12,0.0,16309.94
O00000578,S00019831,,2025-12-02T02:48:00,1927.03,63.49,112.65,1976.19
O00000579,S00019961,U000278,2025-12-03T13:40:49,4913.24,152.67,0.0,4760.57
O00000580,S00020014,U001196,2025-12-03T03:37:33,2148.96,116.01,0.0,2032.95
O00000581,S00020185,U001245,2025-12-05T15:54:34,4124.61,152.41,0.0,3972.2
O00000582,S00020205,U002555,2025-12-05T09:51:02,13707.54,597.13,0.0,13110.41
O00000583,S00020227,U000312,2025-12-05T08:17:09,2376.24,108.32,0.0,2267.92
O00000584,S00020279,U000579,2025-12-06T10:04:55,14608.09,603.11,0.0,14004.98
O00000585,S00020288,U001511,2025-12-06T02:47:55,1949.16,51.92,60.19,1957.43
O00000586,S00020311,U001891,2025-12-06T00:29:36,7528.25,88.05,0.0,7440.2
O00000587,S00020330,U001489,2025-12-06T06:25:24,2243.51,128.55,0.0,2114.96
O00000588,S00020410,U000984,2025-12-06T20:04:38,9586.88,71.59,0.0,9515.29
O00000589,S00020414,U002282,2025-12-07T10:14:27,7383.33,192.37,0.0,7190.96
O00000590,S00020454,U001154,2025-12-07T11:24:59,9132.83,687.67,0.0,8445.16
O00000591,S00020474,U002366,2025-12-07T12:29:33,3092.32,92.98,0.0,2999.34
O00000592,S00020517,U000809,2025-12-07T21:48:36,1531.0,98.07,79.59,1512.52
O00000593,S00020557,U000657,2025-12-08T03:27:03,11489.68,335.98,0.0,11153.7
O00000594,S00020596,,2025-12-08T03:30:30,1102.11,45.4,92.52,1149.23
O00000595,S00020598,U001901,2025-12-08T06:46:54,10014.86,737.64,0.0,9277.22
O00000596,S00020651,,2025-12-08T00:57:20,5139.54,315.19,0.0,4824.35
O00000597,S00020711,U002489,2025-12-09T12:32:58,6762.86,172.76,0.0,6590.1
O00000598,S00020774,U000856,2025-12-09T07:35:04,3916.85,196.31,0.0,3720.54
O00000599,S00020802,U001981,2025-12-09T23:17:27,21243.58,1707.16,0.0,19536.42
O00000600,S00020849,U002363,2025-12-10T17:16:08,2847.66,174.84,0.0,2672.82
O00000601,S00020856,U002477,2025-12-10T21:35:22,5712.72,243.35,0.0,5469.37
O00000602,S00020861,U000474,2025-12-10T12:09:57,9579.7,583.9,0.0,8995.8
O00000603,S00020891,U002125,2025-12-10T20:31:09,6048.54,115.67,0.0,5932.87
O00000604,S00020897,,2025-12-10T15:58:57,2584.46,81.78,0.0,2502.68
O00000605,S00020909,,2025-12-10T08:18:47,6010.97,333.31,0.0,5677.66
O00000606,S00020932,U000274,2025-12-10T09:25:02,7158.63,183.59,0.0,6975.04
O00000607,S00020966,U002443,2025-12-11T13:37:31,3408.47,145.59,0.0,3262.88
